""," Date "," Package "," Title "
"5308","2016-02-16","longitudinalData","Longitudinal Data"
"5309","2016-02-16","PoweR","Computation of Power and Level Tables for Hypothesis Tests"
"5310","2016-02-16","R.methodsS3","S3 Methods Simplified"
"5311","2016-02-15","adegenet","Exploratory Analysis of Genetic and Genomic Data"
"5312","2016-02-15","alphahull","Generalization of the Convex Hull of a Sample of Points in the
Plane"
"5313","2016-02-15","ANOM","Analysis of Means"
"5314","2016-02-15","depmixS4","Dependent Mixture Models - Hidden Markov Models of GLMs and
Other Distributions in S4"
"5315","2016-02-15","faraway","Functions and Datasets for Books by Julian Faraway"
"5316","2016-02-15","fractional","Vulgar Fractions in R"
"5317","2016-02-15","GenSA","R Functions for Generalized Simulated Annealing"
"5318","2016-02-15","noncompliance","Causal Inference in the Presence of Treatment Noncompliance
Under the Binary Instrumental Variable Model"
"5319","2016-02-15","pdftables","Programmatic Conversion of PDF Tables"
"5320","2016-02-14","geotech","Geotechnical Engineering"
"5321","2016-02-14","GrammR","Graphical Representation and Modeling of Metagenomic Reads"
"5322","2016-02-14","ipfp","Fast Implementation of the Iterative Proportional Fitting
Procedure in C"
"5323","2016-02-14","kimisc","Kirill's Miscellaneous Functions"
"5324","2016-02-13","BonEV","An Improved Multiple Testing Procedure for Controlling False
Discovery Rates"
"5325","2016-02-13","monogeneaGM","Geometric Morphometric Analysis of Monogenean Anchors"
"5326","2016-02-13","MSG","Data and Functions for the Book Modern Statistical Graphics"
"5327","2016-02-13","munsell","Utilities for Using Munsell Colours"
"5328","2016-02-13","TransP","Implementation of Transportation Problem Algorithms"
"5329","2016-02-12","DepthProc","Statistical Depth Functions for Multivariate Analysis"
"5330","2016-02-12","FCMapper","Fuzzy Cognitive Mapping"
"5331","2016-02-12","LCMCR","Bayesian Nonparametric Latent-Class Capture-Recapture"
"5332","2016-02-12","MCMC.OTU","Bayesian Analysis of Multivariate Counts Data in DNA
Metabarcoding and Ecology"
"5333","2016-02-12","rdatacite","'DataCite' Client for 'OAI-PMH' Methods and their Search 'API'"
"5334","2016-02-12","TeachingDemos","Demonstrations for Teaching and Learning"
"5335","2016-02-12","WaverR","Data Estimation using Weighted Averages of Multiple Regressions"
"5336","2016-02-12","weights","Weighting and Weighted Statistics"
"5337","2016-02-12","wrswoR.benchmark","Benchmark and Correctness Data for Weighted Random Sampling
Without Replacement"
"5338","2016-02-11","bbmle","Tools for General Maximum Likelihood Estimation"
"5339","2016-02-11","BGPhazard","Markov Beta and Gamma Processes for Modeling Hazard Rates"
"5340","2016-02-11","emdbook","Support Functions and Data for ""Ecological Models and Data"""
"5341","2016-02-11","ionr","Test for Indifference of Indicator"
"5342","2016-02-11","RPPanalyzer","Reads, Annotates, and Normalizes Reverse Phase Protein Array
Data"
"5343","2016-02-11","spacom","Spatially Weighted Context Data for Multilevel Modelling"
"5344","2016-02-11","starma","Modelling Space Time AutoRegressive Moving Average (STARMA)
Processes"
"5345","2016-02-11","svd","Interfaces to Various State-of-Art SVD and Eigensolvers"
"5346","2016-02-11","Taxonstand","Taxonomic Standardization of Plant Species Names"
"5347","2016-02-11","titrationCurves","Acid/Base, Complexation, Redox, and Precipitation Titration
Curves"
"5348","2016-02-11","VNM","Using V-algorithm and Newton-Raphson Method to Obtain
Multiple-objective Optimal Design"
"5349","2016-02-10","blockseg","Two Dimensional Change-Points Detection"
"5350","2016-02-10","EBMAforecast","Ensemble BMA Forecasting"
"5351","2016-02-10","exploreR","Tools for Quickly Exploring Data"
"5352","2016-02-10","gmwm","Generalized Method of Wavelet Moments"
"5353","2016-02-10","mvnTest","Goodness of Fit Tests for Multivariate Normality"
"5354","2016-02-10","pan","Multiple Imputation for Multivariate Panel or Clustered Data"
"5355","2016-02-10","tikzDevice","R Graphics Output in LaTeX Format"
"5356","2016-02-09","alphashape3d","Implementation of the 3D Alpha-Shape for the Reconstruction of
3D Sets from a Point Cloud"
"5357","2016-02-09","cooccur","Probabilistic Species Co-Occurrence Analysis in R"
"5358","2016-02-09","FMP","Filtered Monotonic Polynomial IRT Models"
"5359","2016-02-09","latticeExtra","Extra Graphical Utilities Based on Lattice"
"5360","2016-02-09","loe","Local Ordinal Embedding"
"5361","2016-02-09","NPBayesImpute","Non-Parametric Bayesian Multiple Imputation for Categorical Data"
"5362","2016-02-09","soc.ca","Specific Correspondence Analysis for the Social Sciences"
"5363","2016-02-09","StMoMo","Stochastic Mortality Modelling"
"5364","2016-02-09","Watersheds","Spatial Watershed Aggregation and Spatial Drainage Network
Analysis"
"5365","2016-02-08","ClusterStability","Assessment of Stability of Individual Objects or Clusters in
Partitioning Solutions"
"5366","2016-02-08","guess","Adjust Estimates of Learning for Guessing"
"5367","2016-02-08","munfold","Metric Unfolding"
"5368","2016-02-08","rmp","Rounded Mixture Package. Performs Probability Mass Function
Estimation with Nonparametric Mixtures of Rounded Kernels"
"5369","2016-02-08","spc","Statistical Process Control – Collection of Some Useful
Functions"
"5370","2016-02-08","spgrass6","Interface Between GRASS 6+ Geographical Information System and R"
"5371","2016-02-08","yCrypticRNAs","Cryptic Transcription Analysis in Yeast"
"5372","2016-02-07","bayesDccGarch","The Bayesian Dynamic Conditional Correlation GARCH Model"
"5373","2016-02-07","Bmix","Bayesian Sampling for Stick-Breaking Mixtures"
"5374","2016-02-07","caretEnsemble","Ensembles of Caret Models"
"5375","2016-02-07","midastouch","Multiple Imputation by Distance Aided Donor Selection"
"5376","2016-02-07","MixedDataImpute","Missing Data Imputation for Continuous and Categorical Data
using Nonparametric Bayesian Joint Models"
"5377","2016-02-07","mpbart","Multinomial Probit Bayesian Additive Regression Trees"
"5378","2016-02-07","repmis","Miscellaneous Tools for Reproducible Research"
"5379","2016-02-07","RLogicalOps","Process Logical Operations"
"5380","2016-02-07","tgp","Bayesian Treed Gaussian Process Models"
"5381","2016-02-07","tufte","Tufte's Styles for R Markdown Documents"
"5382","2016-02-06","densityClust","Clustering by Fast Search and Find of Density Peaks"
"5383","2016-02-06","LOGIT","Functions, Data and Code for Binary and Binomial Data"
"5384","2016-02-05","DRaWR","Discriminative Random Walk with Restart"
"5385","2016-02-05","exifr","EXIF Image Data in R"
"5386","2016-02-05","plotROC","Generate Useful ROC Curve Charts for Print and Interactive Use"
"5387","2016-02-05","rdian","Client Library for The Guardian"
"5388","2016-02-05","smcfcs","Multiple Imputation of Covariates by Substantive Model
Compatible Fully Conditional Specification"
"5389","2016-02-05","TEQR","Target Equivalence Range Design"
"5390","2016-02-05","treatSens","Sensitivity Analysis for Causal Inference"
"5391","2016-02-05","WikipediaR","R-Based Wikipedia Client"
"5392","2016-02-05","xtable","Export Tables to LaTeX or HTML"
"5393","2016-02-04","ABCp2","Approximate Bayesian Computational Model for Estimating P2"
"5394","2016-02-04","ABHgenotypeR","Easy Visualization of ABH Genotypes"
"5395","2016-02-04","DiagrammeRsvg","Export DiagrammeR Graphviz Graphs as SVG"
"5396","2016-02-04","elexr","Load Associated Press Election Results with Elex"
"5397","2016-02-04","epandist","Statistical Functions for the Censored and Uncensored
Epanechnikov Distribution"
"5398","2016-02-04","IFP","Identifying Functional Polymorphisms"
"5399","2016-02-04","Sky","Canopy Openness Analyzer Package"
"5400","2016-02-04","tumgr","Tumor Growth Rate Analysis"
"5401","2016-02-03","biotools","Tools for Biometry and Applied Statistics in Agricultural
Science"
"5402","2016-02-03","globe","Plot 2D and 3D Views of the Earth, Including Major Coastline"
"5403","2016-02-03","logspline","Logspline Density Estimation Routines"
"5404","2016-02-03","lqmm","Linear Quantile Mixed Models"
"5405","2016-02-03","multgee","GEE Solver for Correlated Nominal or Ordinal Multinomial
Responses"
"5406","2016-02-03","rworldmap","Mapping Global Data"
"5407","2016-02-03","sgeostat","An Object-Oriented Framework for Geostatistical Modeling in S+"
"5408","2016-02-03","tensr","Covariance Inference and Decompositions for Tensor Datasets"
"5409","2016-02-02","FastGP","Efficiently Using Gaussian Processes with Rcpp and RcppEigen"
"5410","2016-02-02","GGMridge","Gaussian Graphical Models Using Ridge Penalty Followed by
Thresholding and Reestimation"
"5411","2016-02-02","graticule","Meridional and Parallel Lines for Maps"
"5412","2016-02-02","nnet","Feed-Forward Neural Networks and Multinomial Log-Linear Models"
"5413","2016-02-02","patPRO","Visualizing Temporal Microbiome Data"
"5414","2016-02-02","quantileDA","Quantile Classifier"
"5415","2016-02-01","acid","Analysing Conditional Income Distributions"
"5416","2016-02-01","cmprskQR","Analysis of Competing Risks Using Quantile Regressions"
"5417","2016-02-01","exreport","Fast, Reliable and Elegant Reproducible Research"
"5418","2016-02-01","gsDesign","Group Sequential Design"
"5419","2016-02-01","murphydiagram","Murphy Diagrams for Forecast Comparisons"
"5420","2016-02-01","scorer","Quickly Score Models in Data Science and Machine Learning"
"5421","2016-01-31","backblazer","Bindings to the Backblaze B2 API"
"5422","2016-01-31","psoptim","Particle Swarm Optimization"
"5423","2016-01-31","regpro","Nonparametric Regression"
"5424","2016-01-31","tripEstimation","Metropolis Sampler and Supporting Functions for Estimating
Animal Movement from Archival Tags and Satellite Fixes"
"5425","2016-01-30","asymLD","Asymmetric Linkage Disequilibrium (ALD) for Polymorphic Genetic
Data"
"5426","2016-01-30","cepp","Context Driven Exploratory Projection Pursuit"
"5427","2016-01-30","EBglmnet","Empirical Bayesian Lasso and Elastic Net Methods for Generalized
Linear Models"
"5428","2016-01-30","StockChina","Real-Time Stock Price & Volume in China Market"
"5429","2016-01-30","wildpoker","Best Hand Analysis for Poker Variants Including Wildcards"
"5430","2016-01-30","zooaRch","Analytical Tools for Zooarchaeological Data"
"5431","2016-01-29","bqtl","Bayesian QTL Mapping Toolkit"
"5432","2016-01-29","CpGassoc","Association Between Methylation and a Phenotype of Interest"
"5433","2016-01-29","IMP","Interactive Model Performance Evaluation"
"5434","2016-01-29","lm.br","Linear Model with Breakpoint"
"5435","2016-01-29","memoise","Memoisation of Functions"
"5436","2016-01-29","multic","Quantitative Linkage Analysis Tools using the Variance
Components Approach"
"5437","2016-01-29","SpatialEpi","Methods and Data for Spatial Epidemiology"
"5438","2016-01-28","covsep","Tests for Determining if the Covariance Structure of
2-Dimensional Data is Separable"
"5439","2016-01-28","sscor","Robust Correlation Estimation and Testing Based on Spatial Signs"
"5440","2016-01-27","LaplaceDeconv","Laplace Deconvolution with Noisy Discrete Non-Equally Spaced
Observations on a Finite Time Interval"
"5441","2016-01-27","pbkrtest","Parametric Bootstrap and Kenward Roger Based Methods for Mixed
Model Comparison"
"5442","2016-01-27","wBoot","Bootstrap Methods"
"5443","2016-01-26","brnn","Bayesian Regularization for Feed-Forward Neural Networks"
"5444","2016-01-26","distance.sample.size","Calculates Study Size Required for Distance Sampling"
"5445","2016-01-26","HDPenReg","High-Dimensional Penalized Regression"
"5446","2016-01-26","ibr","Iterative Bias Reduction"
"5447","2016-01-26","pdolsms","Panel Dynamic OLS Estimation of Cointegrating Vectors"
"5448","2016-01-26","R2GUESS","Wrapper Functions for GUESS"
"5449","2016-01-26","rattle","Graphical User Interface for Data Mining in R"
"5450","2016-01-26","Sabermetrics","Sabermetrics Functions for Baseball Analytics"
"5451","2016-01-26","SpecHelpers","Spectroscopy Related Utilities"
"5452","2016-01-26","SteinIV","Semi-Parametric Stein-Like Estimator with Instrumental Variables"
"5453","2016-01-25","oaxaca","Blinder-Oaxaca Decomposition"
"5454","2016-01-25","surveyoutliers","Helps Manage Outliers in Sample Surveys"
"5455","2016-01-24","cubfits","Codon Usage Bias Fits"
"5456","2016-01-24","labdsv","Ordination and Multivariate Analysis for Ecology"
"5457","2016-01-24","medicalrisk","Medical Risk and Comorbidity Tools for ICD-9-CM Data"
"5458","2016-01-24","VertexSimilarity","Creates Vertex Similarity Matrix for an Undirected Graph"
"5459","2016-01-23","AsynchLong","Regression Analysis of Sparse Asynchronous Longitudinal Data"
"5460","2016-01-23","fSRM","Social Relations Analyses with Roles (""Family SRM"")"
"5461","2016-01-23","ggmap","Spatial Visualization with ggplot2"
"5462","2016-01-23","phylobase","Base Package for Phylogenetic Structures and Comparative Data"
"5463","2016-01-23","ramsvm","Reinforced Angle-Based Multicategory Support Vector Machines"
"5464","2016-01-23","simone","Statistical Inference for MOdular NEtworks (SIMoNe)"
"5465","2016-01-23","webreadr","Tools for Reading Formatted Access Log Files"
"5466","2016-01-22","DYM","Did You Mean?"
"5467","2016-01-22","netgen","Network Generator for Combinatorial Graph Problems"
"5468","2016-01-22","RcppDE","Global Optimization by Differential Evolution in C++"
"5469","2016-01-21","FreqProf","Frequency Profiles Computing and Plotting"
"5470","2016-01-21","sclero","Measure Growth Patterns and Align Sampling Spots in Photographs"
"5471","2016-01-21","tree","Classification and Regression Trees"
"5472","2016-01-21","triangle","Provides the Standard Distribution Functions for the Triangle
Distribution"
"5473","2016-01-20","cbsodataR","Statistics Netherlands (CBS) Open Data API Client"
"5474","2016-01-20","corclass","Correlational Class Analysis"
"5475","2016-01-20","extremevalues","Univariate Outlier Detection"
"5476","2016-01-20","icRSF","A Modified Random Survival Forest Algorithm"
"5477","2016-01-20","madness","Automatic Differentiation of Multivariate Operations"
"5478","2016-01-20","miCoPTCM","Promotion Time Cure Model with Mis-Measured Covariates"
"5479","2016-01-20","RVPedigree","Methods for Family-Based Rare-Variant Genetic Association Tests"
"5480","2016-01-19","AmpliconDuo","Statistical Analysis of Amplicon Data of the Same Sample to
Identify Artefacts"
"5481","2016-01-19","HMPTrees","Statistical Object Oriented Data Analysis of RDP-Based Taxonomic
Trees from Human Microbiome Data"
"5482","2016-01-19","igraphinshiny","Use 'shiny' to Demo 'igraph'"
"5483","2016-01-19","pAnalysis","Benchmarking and Rescaling R2 using Noise Percentile Analysis"
"5484","2016-01-19","pmhtutorial","Minimal Working Examples for Particle Metropolis-Hastings"
"5485","2016-01-19","SemiMarkov","Multi-States Semi-Markov Models"
"5486","2016-01-19","simmr","A Stable Isotope Mixing Model"
"5487","2016-01-19","SNscan","Scan Statistics in Social Networks"
"5488","2016-01-19","SubpathwayLNCE","Identify Signal Subpathways Competitively Regulated by LncRNAs
Based on ceRNA Theory"
"5489","2016-01-18","assortnet","Calculate the Assortativity Coefficient of Weighted and Binary
Networks"
"5490","2016-01-18","CepLDA","Discriminant Analysis of Time Series in the Presence of
Within-Group Spectral Variability"
"5491","2016-01-18","cycleRtools","Tools for Cycling Data Analysis"
"5492","2016-01-18","OceanView","Visualisation of Oceanographic Data and Model Output"
"5493","2016-01-18","ph2bayes","Bayesian Single-Arm Phase II Designs"
